filename,numNodes,area,compromisedMW,compromisedMvar,meanDelay,stdDelay,initialTotalDemand,finalTotalDemand,finalDemandPercentage,generationCapacityTripped,loadsShed,overVoltageLoads,underVoltageLoads,compromisedPV
rms_L(35)_(30)_(41)_SC8a_Lines_C8a-C9_.csv,3,C,600,84.00000000000001,0,0,15565.0,15723.894952114792,1.010208477488904,0.0,0.0,0.0,500.0,0
rms_L(37)_(40)_(33)_SC8a_Lines_C8a-C9_.csv,3,C,600,84.00000000000001,0,0,15565.0,15989.081938266068,1.0272458681828505,0.0,0.0,0.0,0.0,0
rms_L(32)_(25)_(39)_SC1_Lines_C1-C7_.csv,3,C,600,84.00000000000001,0,0,15565.0,15645.160359051188,1.0051500391295334,0.0,0.0,0.0,0.0,0
rms_L(26)_(35)_(28)_SC8a_Lines_C8a-C9_.csv,3,C,600,84.00000000000001,0,0,15565.0,15566.231325797637,1.000079108628181,0.0,0.0,0.0,500.0,0
rms_L(25)_(40)_(35)_SC1_Lines_C1-C2_.csv,3,C,600,84.00000000000001,0,0,15565.0,15405.1359547298,0.9897292614667395,0.0,0.0,0.0,0.0,0
rms_L(25)_(34)_(30)_SC8a_Lines_C6a-C8a_.csv,3,C,600,84.00000000000001,0,0,15565.0,15901.559125797914,1.0216228156632132,0.0,0.0,0.0,0.0,0
rms_L(42)_(41)_(38)_SC1_Lines_C1-C2_.csv,3,C,600,84.00000000000001,0,0,15565.0,15384.447319146486,0.9884000847508182,0.0,0.0,0.0,0.0,0
rms_L(31)_(28)_(35)_SC8a_Lines_C6a-C8a_.csv,3,C,600,84.00000000000001,0,0,15565.0,15900.479736471394,1.0215534684530287,0.0,0.0,0.0,0.0,0
rms_L(39)_(37)_(32)_SC8a_Lines_C8a-C9_.csv,3,C,600,84.00000000000001,0,0,15565.0,15923.351824880967,1.0230229248237048,0.0,0.0,0.0,0.0,0
rms_L(42)_(26)_(30)_SC1_Lines_C1-C2_.csv,3,C,600,84.00000000000001,0,0,15565.0,15338.412875943646,0.9854425233500576,0.0,0.0,0.0,0.0,0
